audiofile,tempo,danceability,instrumentalvoice,style,arousal,valence
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/5x/5x6ajvVo6J4A4vO10WJFwy.mp3,128.42758178710938,0.8849636912345886,instrumental,Electronic---Ambient,3.547185,3.0985765
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/67/67FunyISd3BBWRO2SwQcMW.mp3,136.6680908203125,1.921087861061096,voice,Rock---Punk,5.909913,7.513747
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/3g/3gFQOMoUwlR6aUZj81gCzu.mp3,152.93629455566406,0.865564227104187,instrumental,Classical---Neo-Romantic,4.229212,3.4476302
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/1D/1Dgv7NVyfjffh2wQ6mseT1.mp3,94.94071197509766,1.7692800760269165,instrumental,Electronic---Bassline,6.128437,5.719053
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/3q/3qsVzxRJu7dffK80LTSeqw.mp3,178.20582580566406,0.9563075304031372,instrumental,Classical---Baroque,4.8230777,4.3596525
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/40/40S9JPunfNtRXLP1AsIpNj.mp3,163.6029510498047,1.3118371963500977,voice,Hip Hop---Cloud Rap,5.0080137,5.0715795
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/2l/2lxBZVbkiCXC1soks2RXwV.mp3,139.81350708007812,0.9606098532676696,voice,Pop---Ballad,4.399751,4.3953967
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/6s/6sbQ7bfPNqfbsZYDRH9Jvx.mp3,123.93870544433594,1.112516164779663,instrumental,Jazz---Contemporary Jazz,5.025525,4.501719
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/3r/3rMzu3VJTMClddW4wwDTCO.mp3,107.8117446899414,1.2031261920928955,voice,Pop---Ballad,4.699187,4.3696914
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/0K/0K2yX5bNS5U2VbUE4wncvR.mp3,100.5162124633789,1.0242578983306885,voice,Pop---Ballad,4.626402,4.3483915
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/7e/7eEQwfbAfadIp0XEMPeVEj.mp3,119.90656280517578,2.14047646522522,instrumental,Electronic---Downtempo,5.9210343,5.601197
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/7e/7eAuWMDKjQRnQzO6OyfVUd.mp3,94.87828826904295,1.3048871755599976,voice,Rock---Heavy Metal,3.8232265,6.4463806
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/4D/4DPRxuevAJUdeGco6vG021.mp3,101.41248321533205,1.4266268014907837,instrumental,Rock---Metalcore,3.241467,5.2355866
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/5B/5BYIkn8n2YBqgZSOAUgKMd.mp3,136.22312927246094,0.9192955493927002,instrumental,Jazz---Modal,5.2516913,4.9930763
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/5B/5Bo4xsbSuTqBAkxTIa3MIG.mp3,164.75509643554688,1.3752400875091553,instrumental,Jazz---Swing,5.6983266,4.974589
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/5B/5Bp6JaQQVpU9sdJWARSqQI.mp3,134.87828063964844,0.8921196460723877,instrumental,Electronic---Ambient,3.0778391,3.265156
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/6q/6qnUKDSvuavFerJJSLGZyG.mp3,122.02838134765624,3.100486516952514,voice,Electronic---Deep House,5.4829216,4.783545
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/2z/2zolKF02IrH69qcCSVivxO.mp3,136.37318420410156,1.0987695455551147,instrumental,Rock---Punk,4.473207,6.6649604
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/2r/2rVkye5ARM6io0p6xoKyDF.mp3,120.85527801513672,1.5006048679351809,voice,Folk_ World_ & Country---Folk,6.3872824,6.0201907
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/6V/6Vjb3iHeWXbemVVOIVA6OQ.mp3,96.2591552734375,1.2421822547912598,voice,Rock---Heavy Metal,4.249719,6.3262563
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/2b/2bSNBXRpolOTkNx47eGUO8.mp3,67.99957275390625,1.4156675338745115,voice,Electronic---UK Garage,5.8189673,6.2455134
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/5i/5iZEeoDhHbFT78Sjt0oGur.mp3,106.80886840820312,1.2135130167007446,voice,Hip Hop---Trap,4.971821,6.015331
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/1a/1az1aPqB22mxXvn78BM5Hf.mp3,91.9165496826172,1.2558579444885254,instrumental,Jazz---Contemporary Jazz,4.6026344,3.5098464
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/1a/1aGx8NgFcC1SO6KP8WiMKa.mp3,172.26553344726562,1.2911243438720703,voice,Hip Hop---Trap,3.9704525,6.611555
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/4W/4Wbh7p5uP5kTw1lazb15Yc.mp3,119.95301818847656,2.063394784927368,voice,Electronic---House,6.1416845,5.741937
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/0j/0jeqQt5rMD2fnilGupFPrt.mp3,86.13063049316406,1.4615440368652344,voice,Hip Hop---Boom Bap,4.4940753,5.7511244
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/0o/0oqgmnOc28UqGKGlVTAkzm.mp3,152.91062927246094,1.2912414073944092,voice,Rock---Punk,5.137464,7.5699754
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/1l/1l6nXc1niVewTIfgnlxgGh.mp3,146.22991943359375,1.926501750946045,voice,Pop---City Pop,6.290969,5.83011
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/6E/6EDO9iiTtwNv6waLwa1UUq.mp3,108.50479125976562,1.5137063264846802,voice,Hip Hop---Trap,4.637305,5.6853504
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/0a/0aPwsqShRgDtDohRU3qOvP.mp3,75.27980041503906,1.113050103187561,voice,Hip Hop---Cloud Rap,5.053576,4.4056334
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/5s/5s2FHfPVYuY0JvuAURlpmp.mp3,110.4552230834961,1.187100887298584,voice,Rock---Symphonic Rock,4.946788,5.977821
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/5U/5U2oynMNt5fLByUESvSSTc.mp3,172.26551818847656,1.0449813604354858,instrumental,Rock---Power Metal,3.9113762,6.3984084
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/6r/6r76KzO6jDhTnO0oo1ioJ6.mp3,111.6416244506836,1.3215129375457764,voice,Hip Hop---Cloud Rap,4.7156367,5.074756
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/1Z/1ZcWOSRx4XmCsEbbKD0aJw.mp3,112.23405456542967,1.1330630779266355,voice,Rock---Pop Rock,5.6840334,5.4033155
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/1Z/1ZnxhzyrBQg1Zix4Y2j017.mp3,162.99874877929688,1.8284159898757928,voice,Reggae---Dancehall,5.4969053,6.87352
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/7A/7AFqSqAmR7W9ptABWRSb5g.mp3,161.4989471435547,1.668662428855896,voice,Rock---Folk Metal,5.5799575,6.7326574
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/7A/7A2Nh1ty5KljKtbFsHv9GZ.mp3,94.01011657714844,1.2226455211639404,voice,Folk_ World_ & Country---Folk,5.102108,4.846811
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/3x/3xXV4j3vtCe8GsmMrdokGh.mp3,125.9979476928711,1.5919491052627563,voice,Electronic---House,6.703864,7.2657633
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/3f/3fkY8nmdBxYIEYxVxl890n.mp3,124.37698364257812,1.0523501634597778,voice,Rock---Pop Rock,5.6765904,5.551679
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/10/10o77g0dYINChr9YUD26HP.mp3,85.91353607177734,1.0919018983840942,voice,Funk / Soul---Gospel,5.129477,5.367922
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/7t/7tOl19Rwv41c5ERDWvfBWp.mp3,85.0318832397461,1.790579080581665,instrumental,Electronic---Synthwave,5.5658545,6.0173135
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/39/39yCGtosd95ZHkJuMeNWVn.mp3,139.82247924804688,1.667314887046814,instrumental,Rock---Folk Metal,5.1747165,5.659897
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/39/39YNVs04932HUztTFdS7F8.mp3,83.43807220458984,1.252219796180725,voice,Rock---AOR,5.255333,6.1721997
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/0R/0RstfX9nRY1Lfuy1808MoT.mp3,140.17819213867188,1.3498517274856567,voice,Electronic---Tropical House,4.231728,4.258231
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/0H/0HKRkyF5yNMFh4qoYDtRCH.mp3,128.0738067626953,1.7257519960403442,instrumental,Electronic---Psy-Trance,5.623394,7.3845305
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/0H/0HI51VpU4UzollpsFYOeJp.mp3,107.27359008789062,0.9602310061454772,voice,Rock---Pop Rock,4.704796,4.7152524
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/5t/5taQsLHbUf8WvzcBnUEpxe.mp3,88.09610748291016,1.2171781063079834,voice,Electronic---Synth-pop,5.040201,5.8228564
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/76/76jzIaoKJbmSUsj403kRAW.mp3,96.20259857177734,2.4242796897888184,instrumental,Electronic---Happy Hardcore,5.9453998,6.5863433
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/76/76JrvGv3AXciX58uSX1gOY.mp3,111.50982666015624,0.7947688698768616,instrumental,Classical---Baroque,4.568949,4.163567
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/0n/0nhlsJHrfmxMIWYKAeQYIk.mp3,151.94313049316406,1.726134181022644,voice,Electronic---Techno,4.6636844,7.163748
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/2I/2IHaGyfxNoFPLJnaEg4GTs.mp3,123.66675567626952,1.66593599319458,voice,Electronic---Euro House,6.812613,6.976851
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/5r/5rmbMfn4l6pZdTypbJ5FYc.mp3,118.02146911621094,2.1236157417297363,voice,Folk_ World_ & Country---Séga,6.4499626,5.836562
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/0E/0ENV8cY0bwun9qSQkh195f.mp3,119.99017333984376,1.1844053268432615,instrumental,Electronic---Deep House,5.5735397,5.3735595
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/13/13CVSGLSFl4UxpDVR6u3dq.mp3,108.6650390625,1.2982829809188845,voice,Electronic---Downtempo,3.9013362,4.7525578
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/04/04jkk9HM7mTlCNTYhWUZBx.mp3,106.31492614746094,1.5854250192642212,voice,Funk / Soul---Neo Soul,4.9448013,5.3398733
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/4f/4fAjUuYdFVbrdSQcgKEUPG.mp3,129.3825225830078,1.2387230396270752,voice,Reggae---Roots Reggae,5.833091,6.100495
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/2g/2gYqdEs14iQc2cDpF94zfh.mp3,86.86610412597656,1.3366007804870603,voice,Electronic---Drum n Bass,5.721002,6.3854537
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/2g/2gNHb82MYOSXY4uG767jqL.mp3,144.29429626464844,1.20032000541687,voice,Pop---Ballad,5.937785,5.971559
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/3Y/3YpuQOhoAqxzH2iaU3a68q.mp3,129.70693969726562,1.3863869905471802,voice,Rock---Black Metal,3.713278,6.260491
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/2f/2f5N826udWfjT9iomeaBJt.mp3,110.03684997558594,1.202336311340332,voice,Rock---AOR,5.7712955,6.1683593
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/2f/2fT0mFfdTEp29oVeiDeZLE.mp3,132.00015258789062,1.2079652547836304,instrumental,Folk_ World_ & Country---Celtic,6.6399574,5.836004
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/5R/5RubKOuDoPn5Kj5TLVxSxY.mp3,91.8346176147461,1.3867233991622925,voice,Latin---Reggaeton,5.5499287,6.4213524
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/5R/5RAfJM5qFlh2t5DXgrhUCP.mp3,123.89808654785156,1.8460544347763064,voice,Electronic---House,6.947689,7.700814
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/6i/6iAu1ZHWQT8VmSQWZM40m7.mp3,89.84764862060547,1.1137349605560305,voice,Folk_ World_ & Country---Folk,4.761163,4.327551
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/6i/6iP3HRpbWj0iPd8gTSQgCn.mp3,95.9481964111328,1.4870456457138062,voice,Pop---K-pop,5.8140755,6.707236
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/5o/5oUiTMh3eRmt4hSWrYSZAZ.mp3,117.16905212402344,4.357584476470947,voice,Electronic---Vaporwave,5.8361564,6.8111634
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/37/37QSyuBpe17Fi5Mu6q8WPS.mp3,135.48770141601562,1.78526771068573,instrumental,Electronic---House,5.06645,6.783934
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/2e/2ekZ9jDwOK9wYJ2XbhajjY.mp3,156.32305908203125,1.2996034622192385,voice,Rock---Indie Rock,4.781612,5.3277407
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/2e/2eXwR9hQuIU2jRLg0xgKAn.mp3,143.80003356933594,1.7496973276138306,voice,Hip Hop---Grime,4.8207955,6.4196525
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/4Y/4YwtNF7PtbvsyYWz0QAzPy.mp3,97.80319213867188,0.9294310808181764,voice,Rock---Indie Rock,4.4930625,4.194578
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/4q/4qbi9JDziBh3cxi9SFUbeu.mp3,93.9842300415039,1.4122532606124878,voice,Latin---Reggaeton,5.7682967,7.3062816
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/0m/0mpMW3nRwpCasH1phB9c2o.mp3,123.05622863769533,1.3463969230651855,instrumental,Electronic---House,6.141392,5.830394
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/1k/1kzBcZKIHxPUdLx2HcNm4v.mp3,129.13699340820312,1.1409422159194946,voice,Rock---Indie Rock,5.417551,6.025095
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/2O/2ObQGEhR0CttA4MjLYktIj.mp3,120.5525894165039,1.2540966272354126,voice,Non-Music---Audiobook,5.514017,5.021168
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/2O/2O7NzwAmSAoFyuX4P3jVUl.mp3,90.01605987548828,1.1621994972229004,voice,Folk_ World_ & Country---Folk,5.491204,4.792466
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/5M/5M1gX3DQvgc7GI6dBWX9FL.mp3,105.3680648803711,1.0104137659072876,voice,Folk_ World_ & Country---Folk,5.0024333,4.318915
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/54/54DU8ahuglhtKUPEZpPWSx.mp3,92.57875061035156,1.8591392040252688,instrumental,Rock---Folk Metal,5.254278,5.2343345
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/54/54IAZXQ1QKmu84QxGHHgJ3.mp3,108.70669555664062,1.273661494255066,instrumental,Rock---Surf,4.718343,4.916075
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/1F/1FUVaxINClCjq7glRR7hCY.mp3,151.26400756835938,1.3115230798721311,voice,Rock---Heavy Metal,4.6413755,6.966931
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/5J/5JXCa1SjGCgTbN3yFzblYS.mp3,95.76199340820312,1.1686794757843018,voice,Electronic---Disco Polo,6.1309395,6.343886
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/3E/3E8HmzYitePc6aSbmdJTmP.mp3,87.82205963134766,1.4089750051498413,voice,Rock---Pop Rock,5.488563,6.6505847
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/0k/0k0931j52L3gM7bljc9qo7.mp3,122.95387268066406,1.9059032201766968,instrumental,Electronic---Synthwave,5.569294,5.9004583
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/0k/0ktHIWiNl4NaVyUAXMbRyf.mp3,105.98004150390624,2.14095401763916,voice,Hip Hop---Cloud Rap,4.5643644,6.3488193
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/0k/0k30xe1ye3cRQxMxjy9ig1.mp3,86.21119689941406,1.4256659746170044,voice,Rock---Punk,4.4142313,6.962415
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/0W/0WT7k67MaDmKUDrDGpcN2q.mp3,96.53175354003906,1.6056632995605469,voice,Electronic---Trip Hop,4.9854317,5.851376
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/29/29NctYvQKXdQ3i4ZGmYBQU.mp3,121.74618530273438,1.7723689079284668,voice,Rock---Pop Rock,6.2894526,6.0731606
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/4l/4ldzTjKrcFJ1AxWiZsgZh9.mp3,106.7335205078125,1.2898832559585571,voice,Latin---Forró,6.2437954,5.072014
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/18/18XYNWjG0BQctJOar6jmkf.mp3,139.91256713867188,1.1507465839385986,instrumental,Rock---Alternative Rock,4.627391,5.345463
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/2B/2BjoGPFPgnSTRwWjFWXGxI.mp3,90.95318603515624,1.4361841678619385,instrumental,Folk_ World_ & Country---Bluegrass,5.5803604,4.9119725
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/4i/4iqsas8M99WFMyOEyRjt9I.mp3,137.13015747070312,0.900338351726532,voice,Classical---Choral,3.7296035,3.2934597
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/4c/4c9ygoZeMOjvu3uoLpIsl6.mp3,129.59605407714844,1.3411200046539309,voice,Hip Hop---Trap,4.9846654,4.562411
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/1b/1b0Ysj1GSYYA1liar5pSzC.mp3,147.29229736328125,1.4794050455093384,voice,Pop---Ballad,4.866314,4.731569
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/4t/4tgDRwS6xWBnBrR2OhWacU.mp3,82.82925415039062,1.313019871711731,voice,Hip Hop---Gangsta,4.602995,5.628103
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/4t/4t6RRtH86AHuTZQ8x4yBPb.mp3,117.48506927490234,1.0888270139694214,instrumental,Electronic---Ambient,4.218038,2.9448035
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/2h/2hhOZHOhRduwUNen4Z72ro.mp3,150.3828125,1.0338717699050903,voice,Hip Hop---Gangsta,5.0835705,5.5511794
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/02/02dPJJKVdz9V36TIVu5iqQ.mp3,154.853515625,1.3681272268295288,voice,Rock---Alternative Rock,6.1386476,6.6166267
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/4S/4SLl2koJsqXzdOB9zUdtBu.mp3,116.35718536376952,1.0558360815048218,voice,Electronic---House,5.3531375,5.6956563
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/4S/4SVb5IXwVJlcsvtEIA76BQ.mp3,98.3036651611328,1.2857228517532349,voice,Rock---Punk,6.212841,6.8469296
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/5b/5bVGde0mlhSZeDZrBu4SH3.mp3,124.030029296875,1.33514666557312,instrumental,Electronic---Deep House,6.011022,5.6394615
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/1m/1mMLotALPV8n1vRc6YAbzh.mp3,126.56719970703124,1.2526153326034546,voice,Folk_ World_ & Country---Country,4.131987,3.8786168
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/7b/7boKwFzemklGVqNkqhVAY1.mp3,144.9609375,4.752501487731934,instrumental,Electronic---Goa Trance,4.6684556,6.761799
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/51/51MtbmuAK535PtzsF7Xv8J.mp3,117.95482635498048,2.073594331741333,instrumental,Electronic---Deep House,6.0553336,5.4588623
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/51/51hVWGLtmBYhDKfldlp3mc.mp3,135.0998992919922,1.4999969005584717,instrumental,Rock---Punk,5.169786,6.4194183
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/6A/6AtpT1NzEgXmimb8x5kt3p.mp3,80.60274505615234,2.27107834815979,voice,Hip Hop---Gangsta,5.149592,6.1732693
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/1V/1VcUS9RoRpcJx6HhZ0gQIV.mp3,156.3748016357422,1.1684486865997314,voice,Rock---Alternative Rock,4.8257413,5.0547137
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/4A/4AhNBBXUpzfYk4kgJemoDC.mp3,149.98497009277344,1.335057497024536,instrumental,Rock---Metalcore,2.3648,6.065883
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/00/00XJssFVpf6hUFSFCDy4DD.mp3,178.20584106445312,0.9326066970825196,voice,Rock---Psychobilly,5.1255684,5.8710184
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/4K/4Kta2gnhM1jmwDSIooMiHn.mp3,118.04974365234376,1.1787893772125244,voice,Latin---Bolero,5.749117,5.2506266
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/3v/3v40ZfXMtNrA6jyVPr14iP.mp3,142.94679260253906,1.1808160543441772,voice,Rock---Metalcore,2.1556797,5.61271
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.001/3v/3vyIt7Vm85mowmDV7LTluU.mp3,100.42208862304688,1.473685383796692,voice,Funk / Soul---Soul,5.8039846,6.7376213
